unix_time,px,py,vx,vy,psi,bax,bay,bwz
1744927558029661700,2.417768451984053,1.9152579946598915,0.1560618464916276,0.18329004981516156,0.0016695111863793191,0.0,0.0,0.0
1744927558039620600,2.4191782874964876,1.9168226413838956,0.14156538497571317,0.1571103961284992,-0.00036840107113779983,0.0,0.0,0.0
1744927558049578800,2.4205695957106,1.9183076907013905,0.1397050089982327,0.14911780593186547,-0.0025270828026174056,0.0,0.0,0.0
1744927558059537700,2.4220675110109613,1.919521699096758,0.15040971396051486,0.12190185616558866,-0.003304434969685817,0.0,0.0,0.0
1744927558069496600,2.423694693281976,1.9202818402765818,0.16338975901100874,0.07632782534453872,-0.0017831485560288877,0.0,0.0,0.0
1744927558079455700,2.4253584379737276,1.9212995605634253,0.16706109025608915,0.10219203796038304,-0.0008386527811451017,0.0,0.0,0.0
1744927558089413600,2.4269960490757527,1.923008606232199,0.1644369460507732,0.17160988349855022,-0.0017570992472758546,0.0,0.0,0.0
1744927558099372500,2.428661584808172,1.9250952830317978,0.16724093347852945,0.2095288435067039,-0.0025324692465742977,0.0,0.0,0.0
1744927558109332000,2.4303886474034972,1.9271536153963937,0.17341901167047996,0.20668270236632671,-0.0027445161289578134,0.0,0.0,0.0
1744927558119291000,2.432124352480418,1.9289568765380825,0.17428682654921926,0.18107031315593852,-0.003912490464158144,0.0,0.0,0.0
1744927558129248500,2.433909578816689,1.9306054261959913,0.17925938971886024,0.16553531593938461,-0.005096072014710084,0.0,0.0,0.0
1744927558139208000,2.4359049780643818,1.9324710693239517,0.20036341841898764,0.18733425659063646,-0.002521920617057896,0.0,0.0,0.0
1744927558149166800,2.437983404419518,1.9347674667563521,0.20870039413351726,0.2305874576911569,-0.0003903279079300742,0.0,0.0,0.0
1744927558159124700,2.4399007133722206,1.9373617963947334,0.19252216135342987,0.2605036337729409,-0.0005480242234544193,0.0,0.0,0.0
1744927558169084000,2.441569657530225,1.9398251242251374,0.16758318268123548,0.2473493890293129,-0.0016258000565760962,0.0,0.0,0.0
1744927558179042800,2.4430398455914437,1.941847761561587,0.14762554712056353,0.20309846834987683,-0.002344720493995501,0.0,0.0,0.0
1744927558189001700,2.444333819068758,1.9435384819644843,0.12993136564421337,0.16976979414366047,-0.0040743189239651895,0.0,0.0,0.0
1744927558198959900,2.4455593807146316,1.9453225531576883,0.12306194919857824,0.1791433986890184,-0.007245372698768312,0.0,0.0,0.0
1744927558208918800,2.446885392793383,1.9473192542511644,0.13314844799640654,0.20049414026409995,-0.01052030619231917,0.0,0.0,0.0
1744927558218877700,2.4484509336785125,1.9490657019629845,0.15720018125791602,0.17536552348352316,-0.011430200562439178,0.0,0.0,0.0
1744927558228835800,2.4502661996515647,1.9501703889263324,0.18227575064035328,0.11092459642610626,-0.009661620874477979,0.0,0.0,0.0
1744927558238794800,2.45224620123576,1.9509062972299036,0.19881729751232746,0.07389453690378395,-0.0068183422320195015,0.0,0.0,0.0
1744927558248753700,2.4542645195766033,1.951925915995988,0.20266478635623109,0.10238266937958712,-0.005086535117432513,0.0,0.0,0.0
1744927558258712800,2.4562396099977044,1.953563739787498,0.1983241543846228,0.16445830277541384,-0.005492644416130362,0.0,0.0,0.0
1744927558268670700,2.458176792518085,1.955427160876438,0.1945177198666867,0.18711113566155524,-0.0068117520319298085,0.0,0.0,0.0
1744927558278630000,2.460165444445779,1.9571081554126324,0.199685901825916,0.168793193645334,-0.006341404529386022,0.0,0.0,0.0
1744927558288588800,2.4622077952161696,1.9587704960539583,0.20507794740292856,0.16692010576729885,-0.005492519522863626,0.0,0.0,0.0
1744927558298546700,2.4642529410969294,1.9606203765793508,0.20535861197118896,0.18575149116794837,-0.005158814158656811,0.0,0.0,0.0
1744927558308505900,2.4663415466141814,1.9627228810648425,0.20972251124641786,0.21111814412149466,-0.004026157580018398,0.0,0.0,0.0
1744927558318464800,2.4683992464198963,1.965095117974012,0.2066191854235957,0.23820270403051888,-0.003913365450036033,0.0,0.0,0.0
1744927558328423700,2.4703661512881623,1.967508554829017,0.19750222095471504,0.24233970167438845,-0.004438368605533484,0.0,0.0,0.0
1744927558338381800,2.4723077155057487,1.969749215109559,0.1949576978970156,0.2249907399955824,-0.003727155590517307,0.0,0.0,0.0
1744927558348340700,2.4742287946980848,1.9719034781347775,0.1929007412802846,0.21631535864588253,-0.0026274725663932423,0.0,0.0,0.0
1744927558358299600,2.476051291389864,1.9740754907231226,0.18300180660305002,0.218097640135474,-0.002946024608614883,0.0,0.0,0.0
1744927558368257800,2.4777538783948696,1.9761378590401195,0.17096135165590637,0.20708796322855674,-0.004465272996704859,0.0,0.0,0.0
1744927558378216700,2.4794059022989656,1.9779192566537407,0.1658841743662299,0.1788749373546405,-0.005399129752483043,0.0,0.0,0.0
1744927558388175600,2.481048509715614,1.979361097709236,0.16493863947309598,0.14477914784718765,-0.005321907439117787,0.0,0.0,0.0
1744927558398134800,2.482669244675643,1.9806388681881533,0.16274236713178214,0.12830437888895674,-0.004744814110375095,0.0,0.0,0.0
1744927558408092700,2.484187872309773,1.9820845995267091,0.15248949523841795,0.14516978165819955,-0.005149188845325152,0.0,0.0,0.0
1744927558418051800,2.4855793983956866,1.9837156906068698,0.13972688609323328,0.1637822530762119,-0.006808239198268831,0.0,0.0,0.0
1744927558428010800,2.4869066671133973,1.985202752032397,0.1332746305024065,0.1493198471244014,-0.008148388481379172,0.0,0.0,0.0
1744927558437968600,2.488207836558754,1.9865726819542269,0.1306539321970067,0.1375583570303788,-0.009219311463234436,0.0,0.0,0.0
1744927558447927800,2.489511590779746,1.988154938371617,0.1309134764875403,0.15887863292030976,-0.01058619367038593,0.0,0.0,0.0
1744927558457886700,2.4908536849794816,1.9900159850053212,0.13476329712474386,0.18687271020937624,-0.011976548026523582,0.0,0.0,0.0
1744927558467845600,2.492245544638999,1.9920046269458798,0.13976038111811576,0.19968489899071679,-0.013696806954464149,0.0,0.0,0.0
1744927558477803800,2.4937187183574117,1.993935533682526,0.14792534500927534,0.19388755150129783,-0.015159880615945727,0.0,0.0,0.0
1744927558487762700,2.4953510546568203,1.9957860097976747,0.16390728889823195,0.18581129594118576,-0.015378997179339078,0.0,0.0,0.0
1744927558497721600,2.4971810429895824,1.9977314354907896,0.18375406247297957,0.19534543906603752,-0.014566065063352125,0.0,0.0,0.0
1744927558507679700,2.499148586791945,1.9998520019778352,0.19756637805008087,0.21293179839596113,-0.01401743840620292,0.0,0.0,0.0
1744927558517638700,2.5011823605503904,2.0020584485879653,0.2042167065082622,0.22155525310327961,-0.014303641617333857,0.0,0.0,0.0
1744927558527597600,2.503277887783241,2.004073437703893,0.21041753937186328,0.20233048990630786,-0.013294626036678959,0.0,0.0,0.0
1744927558537556700,2.5053998950341514,2.005737986167029,0.21307646938022393,0.16714179910789095,-0.010932556202471206,0.0,0.0,0.0
1744927558547515000,2.5074117478220135,2.0073028027943374,0.2020155627491121,0.15712745657739408,-0.010535380251754762,0.0,0.0,0.0
1744927558557473800,2.5092814939684596,2.0090108902938053,0.18774625173926626,0.17151367113516616,-0.012454842959599872,0.0,0.0,0.0
1744927558567433000,2.5111643156113224,2.010824999934344,0.18905919758837733,0.1821596401749959,-0.013669113756177496,0.0,0.0,0.0
1744927558577392000,2.513174416426537,2.012620202932748,0.20183964245194744,0.18026117326248545,-0.012891408932963672,0.0,0.0,0.0
1744927558587350000,2.5152558357700694,2.0143655701571785,0.209000928168006,0.17525702883152933,-0.011474393418277705,0.0,0.0,0.0
1744927558597309000,2.5173197234829163,2.016145108097519,0.20724052986241,0.17868820254648488,-0.01066197172125046,0.0,0.0,0.0
1744927558607268000,2.5193242345846225,2.017987367481459,0.2012783642476729,0.18498623180673957,-0.010112458564534297,0.0,0.0,0.0
1744927558617226000,2.5212382375246047,2.01982448636666,0.1921901957025656,0.1844700604686687,-0.00979937185579228,0.0,0.0,0.0
1744927558627185200,2.523033480860266,2.0216115185577763,0.18026522363529876,0.17944072047275447,-0.010194796933343873,0.0,0.0,0.0
1744927558637144000,2.524736231089139,2.023479841283885,0.170977741404427,0.18760332226536325,-0.011644371463943131,0.0,0.0,0.0
1744927558647102000,2.5264485530570275,2.0255035425067565,0.17193886552617244,0.20320529605393756,-0.012691478604324756,0.0,0.0,0.0
1744927558657061000,2.528238096101636,2.0275496964563855,0.17969284204165217,0.20545983488428757,-0.01302092010375059,0.0,0.0,0.0
1744927558667020000,2.5300818852169265,2.029512596374943,0.18513983625606675,0.19710007315645917,-0.013663978141316228,0.0,0.0,0.0
1744927558676979000,2.532011398948683,2.0312412623808784,0.193747676124545,0.17358001445293572,-0.01308110525833462,0.0,0.0,0.0
1744927558686937000,2.53402718725257,2.0328533577704424,0.2024107385240084,0.16187484456758258,-0.010823530109052543,0.0,0.0,0.0
1744927558696896000,2.5359918403669472,2.0346700727601355,0.19727611627562178,0.18242125030806317,-0.009791792982434655,0.0,0.0,0.0
1744927558706855200,2.5377975414343474,2.0365184142506743,0.18131531267511938,0.18559695252878702,-0.010538235530703679,0.0,0.0,0.0
1744927558716814000,2.539483469323745,2.038215787543796,0.16928856494164168,0.1704378287884945,-0.011001684044329977,0.0,0.0,0.0
1744927558726772000,2.5410717724315854,2.039933876966628,0.1594857974113941,0.17251799122716668,-0.011118658986478723,0.0,0.0,0.0
1744927558736731100,2.5425366850583644,2.0417708352628594,0.1470958265249337,0.18445393529719906,-0.01139020239968602,0.0,0.0,0.0
1744927558746690000,2.543823226250971,2.0437587786290474,0.1291850698979257,0.19961475325468309,-0.012663022087060691,0.0,0.0,0.0
1744927558756648000,2.5449055369339213,2.045898024380123,0.10867773378086439,0.21480743365991933,-0.015668812605492792,0.0,0.0,0.0
1744927558766607000,2.545879441158473,2.0479801394758796,0.09779234900961055,0.2090707905247124,-0.018906395807684225,0.0,0.0,0.0
1744927558776566000,2.5469196005505754,2.049990043380142,0.10444520901929946,0.2018198700923003,-0.02140775052431524,0.0,0.0,0.0
1744927558786525000,2.5481750600894655,2.0522247589843547,0.12606407724649052,0.2243938190174511,-0.02375341551210209,0.0,0.0,0.0
1744927558796483000,2.549803040078237,2.054837839209187,0.16346986000175948,0.26238643071347295,-0.02571503441856353,0.0,0.0,0.0
1744927558806442000,2.5519608553873674,2.057733266322681,0.21667205305109213,0.2907376430623761,-0.025414040331880536,0.0,0.0,0.0
1744927558816401000,2.5546823203198787,2.060789174337524,0.27326963143631794,0.30685196305246126,-0.022698108659983205,0.0,0.0,0.0
1744927558826359000,2.5578448876188955,2.063859331224057,0.31756190934910455,0.3082827306763613,-0.019483032507240542,0.0,0.0,0.0
1744927558836318000,2.5612703103107775,2.0663504586160846,0.34395592805251185,0.25014081796458837,-0.016667509852730245,0.0,0.0,0.0
1744927558846277000,2.564917534319325,2.0683136434051836,0.3662275962754511,0.19712867777556392,-0.011798727616651109,0.0,0.0,0.0
1744927558856236000,2.5686059789797557,2.0700302228124516,0.370366673069387,0.17236636649310122,-0.006764436968765151,0.0,0.0,0.0
1744927558866194000,2.572145567823441,2.071551712192769,0.3554196591677038,0.1527768508888924,-0.0012467573803600987,0.0,0.0,0.0
1744927558876153000,2.5753806820258514,2.0734163550599107,0.3248465395184628,0.1872338177049118,0.0038501856180886704,0.0,0.0,0.0
1744927558886112000,2.5780283630913567,2.075279625207195,0.2658607944155772,0.1870959792029407,0.006054381287607836,0.0,0.0,0.0
1744927558896070000,2.5799348437076923,2.076577226006586,0.19143485890364798,0.1302955948338579,0.004552174763886181,0.0,0.0,0.0
1744927558906029000,2.5811413931768112,2.0773706414034483,0.12115288527035739,0.0796689791907462,0.00014574802267730991,0.0,0.0,0.0
1744927558915988000,2.581863321784428,2.07776257467119,0.07249079794119113,0.03935507613709713,-0.00385743067445798,0.0,0.0,0.0
1744927558925947000,2.5823831957508077,2.0783215927874847,0.05220194663867383,0.05613251627133465,-0.005859574279014441,0.0,0.0,0.0
1744927558935905000,2.5827855555566472,2.079647288123502,0.0404020329393593,0.13311664300448012,-0.009067128611505442,0.0,0.0,0.0
1744927558945864000,2.583126840243903,2.081571724093774,0.03426931561271769,0.19323780440332722,-0.013882974428048386,0.0,0.0,0.0
1744927558955822800,2.583523986154497,2.083673874939808,0.039878491660161455,0.21108263423005763,-0.020586518881045672,0.0,0.0,0.0
1744927558965781000,2.5842130355936557,2.0855942995230587,0.06918931198810258,0.19283501021707114,-0.026627837955082587,0.0,0.0,0.0
1744927558975740000,2.585494698095276,2.087046187354148,0.12869518738216473,0.14578797167249602,-0.02756775859791748,0.0,0.0,0.0
1744927558985698800,2.587503039680572,2.0884533388612954,0.20166299343259925,0.14129587676825406,-0.024327177969497803,0.0,0.0,0.0
1744927558995658000,2.7872723682133307,2.2860457739204207,0.2821911932972367,0.20624987446483437,-0.02071308849151691,0.0,0.0,0.0
1744927559005615900,2.7905867724846303,2.2886574425300115,0.33280826911601014,0.2622446866210711,-0.018230779265196964,0.0,0.0,0.0
1744927559015575000,2.794295689783568,2.2916025498411168,0.3724223858998122,0.2957261656513375,-0.015918946558238153,0.0,0.0,0.0
1744927559025534000,2.798302394900474,2.294471814309774,0.4023240635919957,0.2881105813551103,-0.011213011639973845,0.0,0.0,0.0
1744927559035491800,2.802413827031129,2.2970729482315018,0.41283998540547917,0.2611868702093494,-0.004176198197787569,0.0,0.0,0.0
1744927559045451000,2.806319628002542,2.2996982772746795,0.3921920062871423,0.26361636758854845,0.002084570073203438,0.0,0.0,0.0
1744927559055410000,2.8097144026002563,2.3026483602666956,0.3408784702842949,0.29622578718694664,0.003457292441164406,0.0,0.0,0.0
1744927559065368800,2.8125528742364643,2.3055966938101893,0.28501859002581764,0.29605012034398137,0.002265302148204011,0.0,0.0,0.0
1744927559075327000,2.814970675052301,2.307986246211401,0.24277789874753536,0.23994139927219726,0.0022136796610429913,0.0,0.0,0.0
1744927559085286000,2.8170355227190425,2.3096935980153566,0.2073369214211836,0.17143979796517886,0.0028534458194345354,0.0,0.0,0.0
1744927559095244800,2.8187589005311993,2.3112115599905905,0.17304901265771166,0.15242265463393,0.0008598246310539755,0.0,0.0,0.0
1744927559105203000,2.8202991632245498,2.3130124937217116,0.15466192986682098,0.1808366115857376,-0.003272697005535632,0.0,0.0,0.0
1744927559115161900,2.8219401472032177,2.314891819661302,0.16477562568835386,0.1887081845977437,-0.006045547120995035,0.0,0.0,0.0
1744927559125120800,2.8238468811913355,2.3164508491087563,0.19146030064743344,0.15654635024493446,-0.006659428508217956,0.0,0.0,0.0
1744927559135080200,2.826085416614122,2.3178120710678147,0.2247773772993446,0.13668396701026295,-0.005417199321710633,0.0,0.0,0.0
1744927559145037800,2.828660834535973,2.319391752524229,0.2586046573267371,0.1586200741462013,-0.0030934590650129393,0.0,0.0,0.0
1744927559154997000,2.8315301838658615,2.3215657560485465,0.28811910250011474,0.21829755538437445,-0.0008931608030061412,0.0,0.0,0.0
1744927559164956200,2.8346041902946815,2.324222174941402,0.3086692735964877,0.2667381832185694,0.00031369143016086033,0.0,0.0,0.0
1744927559174913800,2.837839146379314,2.3268528301220024,0.32483066248606746,0.26415117940738964,0.002131980092709977,0.0,0.0,0.0
1744927559184873200,2.8411731907146414,2.329161027663455,0.33478038089826395,0.23177233845633724,0.006055033089823005,0.0,0.0,0.0
1744927559194832100,2.8444096440823077,2.3313507830724998,0.32498100871245617,0.2198792445997861,0.00859170954080943,0.0,0.0,0.0
1744927559204791000,2.847427179149095,2.333874554030899,0.3029988318777172,0.2534186464769577,0.011539324377875523,0.0,0.0,0.0
1744927559214749200,2.850164623544838,2.33694479104213,0.27487417242295376,0.30829077621333223,0.01463490892194485,0.0,0.0,0.0
1744927559224708000,2.8523760033242125,2.3402536390582,0.22205060592781062,0.33225035054772456,0.012390256432460759,0.0,0.0,0.0
1744927559234667000,2.854124944975387,2.3431876438499155,0.17561594665821728,0.2946113317450345,0.0069859532792655365,0.0,0.0,0.0
1744927559244625200,2.855801254710837,2.345665231464142,0.16832278017152044,0.2487812523698744,0.005161101129347616,0.0,0.0,0.0
1744927559254584000,2.857571415915158,2.348092257759986,0.17774665920143712,0.2437042540686355,0.006201344645030591,0.0,0.0,0.0
1744927559264543000,2.8592810159782527,2.350579697976802,0.17166555172706502,0.24977057876028796,0.00477641951406653,0.0,0.0,0.0
1744927559274502100,2.8609042785722703,2.352806136072095,0.16299617367554428,0.22356265202917608,0.0013041353010995313,0.0,0.0,0.0
1744927559284460000,2.862652549601185,2.3545883590329675,0.175548607669018,0.1789578126974356,0.0007186419339077647,0.0,0.0,0.0
1744927559294419000,2.8646039317782277,2.3561197799622624,0.19594354567699104,0.15377410449896606,0.0025166920654768315,0.0,0.0,0.0
1744927559304378000,2.866651106939383,2.3577650064452653,0.20556237748701997,0.16520162698720112,0.0024290638391244513,0.0,0.0,0.0
1744927559314336000,2.868784260536554,2.3596870022815293,0.21419570406074476,0.19299278396850914,3.563390593187962e-05,0.0,0.0,0.0
1744927559324295200,2.8711933431317247,2.361694327531371,0.2419024787045441,0.20156094044941486,0.0008826372109252494,0.0,0.0,0.0
1744927559334254000,2.8738740862869543,2.3637216320968952,0.26918064798616803,0.20356711740498343,0.0056583034171606966,0.0,0.0,0.0
1744927559344213000,2.876409870999255,2.3658346980762412,0.2546249798974466,0.21217865219513185,0.006548126042480365,0.0,0.0,0.0
1744927559354171100,2.8786431128511434,2.3680979008235408,0.22424583557302066,0.22725428986126486,0.004391261310489829,0.0,0.0,0.0
1744927559364130000,2.880790703597817,2.3707132250952236,0.21564537716751245,0.2626117615080642,0.004839104041164358,0.0,0.0,0.0
1744927559374089000,2.8828448458116536,2.3735326158714765,0.20626195803115793,0.28310262943222986,0.005994624109575896,0.0,0.0,0.0
1744927559384047000,2.88462989162687,2.3762915918906145,0.17924126311303665,0.2770362207812305,0.0029579267919287162,0.0,0.0,0.0
1744927559394006000,2.886288152402665,2.379082521910827,0.16651043546929137,0.28024480818289416,-0.0014114927568115126,0.0,0.0,0.0
1744927559403965000,2.888190093407859,2.3820909801501764,0.19097902430930397,0.30208740316194665,-0.0016900427628297092,0.0,0.0,0.0
1744927559413924000,2.890355704400344,2.385249932798168,0.2174548386352608,0.3171989524939015,-0.00014697431838173614,0.0,0.0,0.0
1744927559423882000,2.8925719290557073,2.3881871494737945,0.22253709298851895,0.2949338456683604,-0.0008243941105369022,0.0,0.0,0.0
1744927559433841000,2.894817136733416,2.390548501382596,0.2254473564057094,0.23710971179561163,-0.0015721453169237265,0.0,0.0,0.0
1744927559443800000,2.897227644544662,2.3925320082358352,0.24204558849334565,0.19916927102786872,0.0006075300602418083,0.0,0.0,0.0
1744927559453758000,2.899738187594686,2.3946023915040935,0.2520903965321522,0.20789276609446852,0.002444928974849431,0.0,0.0,0.0
1744927559463716900,2.902218410938184,2.396738871169356,0.24904591305241494,0.21452968352552707,0.0012089099824924847,0.0,0.0,0.0
1744927559473676000,2.9047528870558352,2.3987027615961765,0.25449358038051606,0.1971995327617131,0.00027907870271401446,0.0,0.0,0.0
1744927559483635000,2.9074785947654482,2.4004316830158148,0.27369566012439955,0.1736056612314859,0.0031931360345152297,0.0,0.0,0.0
1744927559493593000,2.9102869660139317,2.402010853702414,0.2819961289382574,0.15856878637189814,0.007772856267917639,0.0,0.0,0.0
1744927559503552000,2.912930907622562,2.4038603066027586,0.2654853054684692,0.1857085521839718,0.008906216926438108,0.0,0.0,0.0
1744927559513511000,2.9153583552647597,2.406118412395401,0.24374656259202893,0.22674249090184037,0.007125949230824167,0.0,0.0,0.0
1744927559523469000,2.917702374651799,2.4085374719473203,0.23536930655390048,0.24290429183132048,0.005880904971689497,0.0,0.0,0.0
1744927559533428000,2.9200363379628733,2.411067105720025,0.23435954885322094,0.25400734746853215,0.006724989635924025,0.0,0.0,0.0
1744927559543387000,2.9222858708192105,2.413617831070355,0.22588165925325052,0.25612520964468366,0.008088914900837622,0.0,0.0,0.0
1744927559553345800,2.9243450227711025,2.4161982084840488,0.20676499933645848,0.2591026532743026,0.008125056313684166,0.0,0.0,0.0
1744927559563304000,2.926187915552658,2.4189984582658353,0.18504983296901262,0.28118063057029863,0.00577556084641252,0.0,0.0,0.0
1744927559573262800,2.927919987227293,2.4218996551838896,0.17392198682940618,0.29131700469471833,0.0025265586245637136,0.0,0.0,0.0
1744927559583222000,2.9297251833666107,2.424684920704496,0.18126461148498138,0.27967602050490564,0.0006978295462194673,0.0,0.0,0.0
1744927559593180000,2.9316807256509843,2.427215835857817,0.19636127327049818,0.25413601435109057,-8.47968017000766e-05,0.0,0.0,0.0
1744927559603138800,2.93384058348919,2.429518599170672,0.21687714890254906,0.23122667291117954,-6.63632779906713e-05,0.0,0.0,0.0
1744927559613098000,2.936232065450514,2.431697023498695,0.2401351516054812,0.21874146020376806,0.0007019098873068454,0.0,0.0,0.0
1744927559623057000,2.9388061284295532,2.433717082989005,0.2584686038658406,0.20283961986866172,0.002467884427764729,0.0,0.0,0.0
1744927559633015000,2.9414592959309385,2.435572741748988,0.26641170223471194,0.18633169928233612,0.005177273180070991,0.0,0.0,0.0
1744927559642974000,2.9440274760311023,2.437424839615896,0.25787788813663465,0.18597414040786114,0.007671483129767808,0.0,0.0,0.0
1744927559652932900,2.946366121059706,2.439431073344074,0.2348296527330967,0.20145133781619598,0.008488591124317539,0.0,0.0,0.0
1744927559662891000,2.9484358316748223,2.4415428033903637,0.20782522317890564,0.21204450755502602,0.0070684723458079015,0.0,0.0,0.0
1744927559672850000,2.9503073517199763,2.443672459350357,0.1879243736912891,0.21384449688154206,0.004054878701997311,0.0,0.0,0.0
1744927559682808800,2.9521626483383687,2.445863652634355,0.18629533566882697,0.2200236255006209,0.0021490059453291403,0.0,0.0,0.0
1744927559692767700,2.954154786488168,2.448251011644219,0.20003596278696845,0.23972115493314397,0.003506416486494769,0.0,0.0,0.0
1744927559702726000,2.956181045112119,2.4510107006761794,0.20346209159152617,0.27710781632113163,0.004739743354940204,0.0,0.0,0.0
1744927559712684800,2.9580647225089867,2.4540297149901664,0.18914512615528886,0.303147367077393,0.003070313073356994,0.0,0.0,0.0
1744927559722644000,2.9598322738149796,2.4569798556047417,0.17748459227355073,0.29623157322348864,0.0009982322027755853,0.0,0.0,0.0
1744927559732601900,2.961600481910638,2.4597357219725153,0.17755054229465012,0.27672397230350987,0.0004177653382131882,0.0,0.0,0.0
1744927559742560800,2.9633600371193367,2.462289002994007,0.1766816825853194,0.25638183147654353,-0.0005528903317926296,0.0,0.0,0.0
1744927559752520000,2.9651384822027644,2.4648519230707784,0.1785784658373865,0.25734971500582177,-0.003682353754030702,0.0,0.0,0.0
1744927559762478800,2.9671216832965865,2.467506953995851,0.19913856890040937,0.26659881363129223,-0.006756380587152916,0.0,0.0,0.0
1744927559772436700,2.969540466761166,2.4701045444794842,0.2428765691571842,0.2608310640365269,-0.006020072974978903,0.0,0.0,0.0
1744927559782396000,2.9723615791153075,2.4724810027970476,0.28327549770971894,0.2386265870290209,-0.002312878448693216,0.0,0.0,0.0
1744927559792354800,2.975335031230833,2.474515199716339,0.298572343885885,0.20425919722972663,0.0016238254916573548,0.0,0.0,0.0
1744927559802313000,2.97824555258562,2.4764177915531733,0.2922532965274791,0.1910443760690893,0.004021377865217882,0.0,0.0,0.0
1744927559812271900,2.9809865561935465,2.478437984462261,0.2752315625145789,0.2028530168078553,0.005324154063203451,0.0,0.0,0.0
1744927559822230800,2.9835134806991572,2.4805302351120297,0.25373530265498145,0.21008852883036772,0.00616510765326125,0.0,0.0,0.0
1744927559832189700,2.98580264683682,2.482730710021328,0.22986134388967414,0.2209556185219627,0.006296500747886118,0.0,0.0,0.0
1744927559842147800,2.9878247857739617,2.485070442403313,0.20304842273159773,0.23493883681782873,0.005307767016278034,0.0,0.0,0.0
1744927559852106800,2.9896112338421723,2.4875356788738476,0.17938206711692334,0.247541040730849,0.0039682485780572745,0.0,0.0,0.0
1744927559862066000,2.9912129206876554,2.490182185290393,0.16082969459307025,0.2657428447464554,0.0022756003552733316,0.0,0.0,0.0
1744927559872023800,2.992639861383833,2.4928535558969225,0.1432829625940229,0.26823952510109655,-0.0007806102665895175,0.0,0.0,0.0
1744927559881982700,2.9940391549079934,2.495463948960385,0.14050683550997692,0.2621166055952282,-0.003644103488053516,0.0,0.0,0.0
1744927559891942000,2.995574256310029,2.498142270841961,0.15414367069013016,0.26893752137043275,-0.006058525968430317,0.0,0.0,0.0
1744927559901900800,2.9973704914162025,2.5008803643105653,0.18036480998637944,0.27493934757897376,-0.007854987575531122,0.0,0.0,0.0
1744927559911858700,2.9995037303341054,2.503449442915326,0.21420427134550965,0.2579681094057167,-0.008200591822617235,0.0,0.0,0.0
1744927559921817900,3.0019724807510277,2.505748026267078,0.24789388556187403,0.23080695174687693,-0.006879280122574889,0.0,0.0,0.0
1744927559931776800,3.0046846547959336,2.507909042630838,0.272336708361942,0.21699347957706153,-0.004175456042503282,0.0,0.0,0.0
1744927559941735000,3.0075043766018794,2.51007495262564,0.2831358690162201,0.21748486226412037,-0.0009685032605570611,0.0,0.0,0.0
1744927559951693800,3.010256643972415,2.51235638260629,0.2763625872872993,0.22908453550590183,0.0008201797667364806,0.0,0.0,0.0
1744927559961652700,3.012835024157261,2.51465704514647,0.2589021061408249,0.2310157286628201,0.0006312634740897768,0.0,0.0,0.0
1744927559971612000,3.015285980651197,2.5168621225989614,0.24610714977921389,0.22141777229326884,0.0005004015319920559,0.0,0.0,0.0
1744927559981569800,3.017655353636763,2.5190227440754644,0.23791512973982554,0.21695382788290593,0.0016716798119149672,0.0,0.0,0.0
1744927559991528700,3.019886187768096,2.5213550549060466,0.22400406986041962,0.23419361883162487,0.0026283567104152996,0.0,0.0,0.0
1744927560001488000,3.239432088255384,2.7000047876936706,0.21869745891067283,0.27361361785101773,0.0018186136039905006,0.0,0.0,0.0
1744927560011445800,3.241373790561972,2.702859856944756,0.19497156378597635,0.2866852012858593,-3.0363057683423407e-05,0.0,0.0,0.0
1744927560021405000,3.2431261600238592,2.7057455171233333,0.1759601423738432,0.2897569187939667,-0.002593864083693182,0.0,0.0,0.0
1744927560031363800,3.2448046045637016,2.7085262328906667,0.16853714163637956,0.27921916751181836,-0.005350345770236846,0.0,0.0,0.0
1744927560041323000,3.2465592187716426,2.711166372779282,0.1761855433773646,0.2651035645116736,-0.007894734763398008,0.0,0.0,0.0
1744927560051281000,3.248540680054301,2.7138453920086727,0.19896386977058964,0.26900754394469084,-0.01006642368249742,0.0,0.0,0.0
1744927560061240000,3.250894873333904,2.7165703344139085,0.236390894536853,0.27361881384850556,-0.010799426459553806,0.0,0.0,0.0
1744927560071199000,3.253682714259595,2.719250494857175,0.2799346238732303,0.2691221363068727,-0.009112051838516402,0.0,0.0,0.0
1744927560081156900,3.2568001105095394,2.7218706799234056,0.3130261625224206,0.263099846994205,-0.006010696050561913,0.0,0.0,0.0
1744927560091116000,3.260067681806431,2.724317213369523,0.3281056438855305,0.24566301962237733,-0.002464033221376627,0.0,0.0,0.0
1744927560101075000,3.2633186299113475,2.7266470882618044,0.3264364643601648,0.2339490196990939,0.00011375009766526013,0.0,0.0,0.0
1744927560111033000,3.2664387361206177,2.728949017777722,0.3132982768448799,0.23114294911262492,0.0017973228802584896,0.0,0.0,0.0
1744927560120992000,3.2693923225404404,2.7312305564305954,0.29657757581886984,0.22909544757687167,0.0037251455668912215,0.0,0.0,0.0
1744927560130951000,3.2721015486388207,2.7336533194837243,0.272040697103117,0.24327617037311247,0.004905271628179497,0.0,0.0,0.0
1744927560140909800,3.274493402482916,2.73629553121494,0.2401724933572276,0.26531160381327606,0.004121215231617646,0.0,0.0,0.0
1744927560150868000,3.2765936165721787,2.739067147035508,0.21088815926083693,0.27830541732197717,0.0023133823893935644,0.0,0.0,0.0
